country_name,country_code,indicator_name,year,value,region,continent
iraq,irq,government effectiveness,2015-12-31,-1.17353999614716,middle east & north africa,asia
iraq,irq,government effectiveness,2016-12-31,-1.20345497131348,middle east & north africa,asia
iraq,irq,government effectiveness,2017-12-31,-1.20053422451019,middle east & north africa,asia
iraq,irq,government effectiveness,2018-12-31,-1.24507141113281,middle east & north africa,asia
iraq,irq,government effectiveness,2019-12-31,-1.2862833738327,middle east & north africa,asia
iraq,irq,government effectiveness,2020-12-31,-1.28007757663727,middle east & north africa,asia
iraq,irq,government effectiveness,2021-12-31,-1.29181385040283,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,1996-12-31,-1.81737661361694,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,1998-12-31,-1.53380000591278,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2000-12-31,-1.73264276981354,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2002-12-31,-1.60128676891327,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2003-12-31,-2.39324522018433,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2004-12-31,-3.18035173416138,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2005-12-31,-2.68864846229553,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2006-12-31,-2.82640218734741,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2007-12-31,-2.77105069160461,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2008-12-31,-2.46689653396606,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2009-12-31,-2.17470788955688,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2010-12-31,-2.23926711082459,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2011-12-31,-1.84698355197906,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2012-12-31,-1.93405020236969,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2013-12-31,-2.01139044761658,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2014-12-31,-2.48033785820007,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2015-12-31,-2.26035189628601,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2016-12-31,-2.31358766555786,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2017-12-31,-2.3071026802063,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2018-12-31,-2.52842211723328,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2019-12-31,-2.60378122329712,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2020-12-31,-2.46385145187378,middle east & north africa,asia
iraq,irq,political stability and absence of violence/terrorism,2021-12-31,-2.39699196815491,middle east & north africa,asia
iraq,irq,regulatory quality,1996-12-31,-2.15228509902954,middle east & north africa,asia
iraq,irq,regulatory quality,1998-12-31,-2.20496320724487,middle east & north africa,asia
iraq,irq,regulatory quality,2000-12-31,-2.17041659355164,middle east & north africa,asia
iraq,irq,regulatory quality,2002-12-31,-1.99508655071259,middle east & north africa,asia
iraq,irq,regulatory quality,2003-12-31,-1.44656097888947,middle east & north africa,asia
iraq,irq,regulatory quality,2004-12-31,-1.65152943134308,middle east & north africa,asia
iraq,irq,regulatory quality,2005-12-31,-1.53895127773285,middle east & north africa,asia
iraq,irq,regulatory quality,2006-12-31,-1.3950526714325,middle east & north africa,asia
iraq,irq,regulatory quality,2007-12-31,-1.32441711425781,middle east & north africa,asia
iraq,irq,regulatory quality,2008-12-31,-1.1475750207901,middle east & north africa,asia
iraq,irq,regulatory quality,2009-12-31,-1.00585889816284,middle east & north africa,asia
iraq,irq,regulatory quality,2010-12-31,-1.02928555011749,middle east & north africa,asia
iraq,irq,regulatory quality,2011-12-31,-1.00996208190918,middle east & north africa,asia
iraq,irq,regulatory quality,2012-12-31,-1.14061653614044,middle east & north africa,asia
iraq,irq,regulatory quality,2013-12-31,-1.12933826446533,middle east & north africa,asia
iraq,irq,regulatory quality,2014-12-31,-1.1338427066803,middle east & north africa,asia
iraq,irq,regulatory quality,2015-12-31,-1.12743592262268,middle east & north africa,asia
iraq,irq,regulatory quality,2016-12-31,-0.979118645191193,middle east & north africa,asia
iraq,irq,regulatory quality,2017-12-31,-1.09011483192444,middle east & north africa,asia
iraq,irq,regulatory quality,2018-12-31,-1.04639756679535,middle east & north africa,asia
iraq,irq,regulatory quality,2019-12-31,-1.0797153711319,middle east & north africa,asia
iraq,irq,regulatory quality,2020-12-31,-1.32095611095428,middle east & north africa,asia
iraq,irq,regulatory quality,2021-12-31,-1.11215388774872,middle east & north africa,asia
iraq,irq,rule of law,1996-12-31,-1.56301152706146,middle east & north africa,asia
iraq,irq,rule of law,1998-12-31,-1.54818320274353,middle east & north africa,asia
iraq,irq,rule of law,2000-12-31,-1.39339351654053,middle east & north africa,asia
iraq,irq,rule of law,2002-12-31,-1.51278352737427,middle east & north africa,asia
iraq,irq,rule of law,2003-12-31,-1.64462292194366,middle east & north africa,asia
iraq,irq,rule of law,2004-12-31,-1.82427036762238,middle east & north africa,asia
iraq,irq,rule of law,2005-12-31,-1.71689701080322,middle east & north africa,asia
iraq,irq,rule of law,2006-12-31,-1.68082666397095,middle east & north africa,asia
iraq,irq,rule of law,2007-12-31,-1.83802831172943,middle east & north africa,asia
iraq,irq,rule of law,2008-12-31,-1.76817429065704,middle east & north africa,asia
iraq,irq,rule of law,2009-12-31,-1.70071530342102,middle east & north africa,asia
iraq,irq,rule of law,2010-12-31,-1.70723676681519,middle east & north africa,asia
iraq,irq,rule of law,2011-12-31,-1.55628681182861,middle east & north africa,asia
iraq,irq,rule of law,2012-12-31,-1.57004082202911,middle east & north africa,asia
iraq,irq,rule of law,2013-12-31,-1.56391370296478,middle east & north africa,asia
iraq,irq,rule of law,2014-12-31,-1.44824421405792,middle east & north africa,asia
iraq,irq,rule of law,2015-12-31,-1.5468932390213,middle east & north africa,asia
iraq,irq,rule of law,2016-12-31,-1.76013433933258,middle east & north africa,asia
iraq,irq,rule of law,2017-12-31,-1.74507582187653,middle east & north africa,asia
iraq,irq,rule of law,2018-12-31,-1.79168701171875,middle east & north africa,asia
iraq,irq,rule of law,2019-12-31,-1.75637316703796,middle east & north africa,asia
iraq,irq,rule of law,2020-12-31,-1.7775753736496,middle east & north africa,asia
iraq,irq,rule of law,2021-12-31,-1.73155725002289,middle east & north africa,asia
iraq,irq,voice and accountability,1996-12-31,-1.95664024353027,middle east & north africa,asia
iraq,irq,voice and accountability,1998-12-31,-1.94254302978516,middle east & north africa,asia
iraq,irq,voice and accountability,2000-12-31,-2.01298880577087,middle east & north africa,asia
iraq,irq,voice and accountability,2002-12-31,-2.05034351348877,middle east & north africa,asia
iraq,irq,voice and accountability,2003-12-31,-1.50118041038513,middle east & north africa,asia
iraq,irq,voice and accountability,2004-12-31,-1.64300525188446,middle east & north africa,asia
iraq,irq,voice and accountability,2005-12-31,-1.30099940299988,middle east & north africa,asia
iraq,irq,voice and accountability,2006-12-31,-1.28219759464264,middle east & north africa,asia
iraq,irq,voice and accountability,2007-12-31,-1.12617206573486,middle east & north africa,asia
iraq,irq,voice and accountability,2008-12-31,-1.10468685626984,middle east & north africa,asia
iraq,irq,voice and accountability,2009-12-31,-1.02345550060272,middle east & north africa,asia
iraq,irq,voice and accountability,2010-12-31,-0.991843640804291,middle east & north africa,asia
iraq,irq,voice and accountability,2011-12-31,-1.06950151920319,middle east & north africa,asia
iraq,irq,voice and accountability,2012-12-31,-1.07618057727814,middle east & north africa,asia
iraq,irq,voice and accountability,2013-12-31,-1.05719232559204,middle east & north africa,asia
iraq,irq,voice and accountability,2014-12-31,-1.14425325393677,middle east & north africa,asia
iraq,irq,voice and accountability,2015-12-31,-1.1279354095459,middle east & north africa,asia
iraq,irq,voice and accountability,2016-12-31,-1.01554954051971,middle east & north africa,asia
iraq,irq,voice and accountability,2017-12-31,-1.047243475914,middle east & north africa,asia
iraq,irq,voice and accountability,2018-12-31,-1.00415813922882,middle east & north africa,asia
iraq,irq,voice and accountability,2019-12-31,-0.964400827884674,middle east & north africa,asia
iraq,irq,voice and accountability,2020-12-31,-1.00720608234406,middle east & north africa,asia
iraq,irq,voice and accountability,2021-12-31,-0.96296638250351,middle east & north africa,asia
ireland,irl,control of corruption,1996-12-31,1.70890808105469,europe & central asia,europe
ireland,irl,control of corruption,1998-12-31,1.54505217075348,europe & central asia,europe
ireland,irl,control of corruption,2000-12-31,1.38453423976898,europe & central asia,europe
ireland,irl,control of corruption,2002-12-31,1.36862599849701,europe & central asia,europe
ireland,irl,control of corruption,2003-12-31,1.41381525993347,europe & central asia,europe
ireland,irl,control of corruption,2004-12-31,1.27040612697601,europe & central asia,europe
ireland,irl,control of corruption,2005-12-31,1.58444654941559,europe & central asia,europe
ireland,irl,control of corruption,2006-12-31,1.70114398002625,europe & central asia,europe
ireland,irl,control of corruption,2007-12-31,1.7392373085022,europe & central asia,europe
ireland,irl,control of corruption,2008-12-31,1.73599350452423,europe & central asia,europe
ireland,irl,control of corruption,2009-12-31,1.75030028820038,europe & central asia,europe
ireland,irl,control of corruption,2010-12-31,1.68115770816803,europe & central asia,europe
ireland,irl,control of corruption,2011-12-31,1.55607664585114,europe & central asia,europe
ireland,irl,control of corruption,2012-12-31,1.45570015907288,europe & central asia,europe
ireland,irl,control of corruption,2013-12-31,1.64609754085541,europe & central asia,europe
ireland,irl,control of corruption,2014-12-31,1.69248104095459,europe & central asia,europe
ireland,irl,control of corruption,2015-12-31,1.71087121963501,europe & central asia,europe
ireland,irl,control of corruption,2016-12-31,1.68740284442902,europe & central asia,europe
ireland,irl,control of corruption,2017-12-31,1.56632590293884,europe & central asia,europe
ireland,irl,control of corruption,2018-12-31,1.56731724739075,europe & central asia,europe
ireland,irl,control of corruption,2019-12-31,1.49111521244049,europe & central asia,europe
ireland,irl,control of corruption,2020-12-31,1.56414580345154,europe & central asia,europe
ireland,irl,control of corruption,2021-12-31,1.64912033081055,europe & central asia,europe
ireland,irl,government effectiveness,1996-12-31,1.67031967639923,europe & central asia,europe
ireland,irl,government effectiveness,1998-12-31,1.73684322834015,europe & central asia,europe
ireland,irl,government effectiveness,2000-12-31,1.59273290634155,europe & central asia,europe
ireland,irl,government effectiveness,2002-12-31,1.57149362564087,europe & central asia,europe
ireland,irl,government effectiveness,2003-12-31,1.49590027332306,europe & central asia,europe
ireland,irl,government effectiveness,2004-12-31,1.51882362365723,europe & central asia,europe
ireland,irl,government effectiveness,2005-12-31,1.73006916046143,europe & central asia,europe
ireland,irl,government effectiveness,2006-12-31,1.53130567073822,europe & central asia,europe
ireland,irl,government effectiveness,2007-12-31,1.55366194248199,europe & central asia,europe
ireland,irl,government effectiveness,2008-12-31,1.49094700813293,europe & central asia,europe
ireland,irl,government effectiveness,2009-12-31,1.33198797702789,europe & central asia,europe
ireland,irl,government effectiveness,2010-12-31,1.34409618377686,europe & central asia,europe
ireland,irl,government effectiveness,2011-12-31,1.4499363899231,europe & central asia,europe
ireland,irl,government effectiveness,2012-12-31,1.53875768184662,europe & central asia,europe
ireland,irl,government effectiveness,2013-12-31,1.50442242622375,europe & central asia,europe
ireland,irl,government effectiveness,2014-12-31,1.59942471981049,europe & central asia,europe
ireland,irl,government effectiveness,2015-12-31,1.54763662815094,europe & central asia,europe
ireland,irl,government effectiveness,2016-12-31,1.35918712615967,europe & central asia,europe
